48.254,48.167,46.117,47.155,45.540,46.819,49.363,50.308,46.909,47.048,47.034,45.873,46.708,47.460,48.000,49.657,48.954,46.948,48.962,47.736,45.839,45.111,46.103,47.540,45.843,45.617,47.085,53.425,47.524,46.095,47.974,47.109,45.185,46.431,46.317,46.734,46.161,47.089,46.944,46.363,45.776,48.093,48.879,48.558,46.498,45.290,47.542,47.351,47.369,46.391,45.470,46.972,47.853,47.742,48.173,47.099,48.905,45.347,46.718,47.421,47.290,48.756,45.730,45.899,45.234,47.038,47.964,45.980,47.123,46.431,45.079,44.736,47.889,48.339,46.784,46.349,45.683,48.768,47.091,48.292,46.202,45.960,48.028,47.706,45.407,47.296,47.202,47.887,46.744,45.179,47.415,46.228,45.389,45.286,46.014,46.210,46.177,46.859,46.345,45.486,45.625,47.383,46.504,45.901,46.292,46.050,44.935,47.284,46.292,45.677,50.516,46.891,47.206,48.526,47.006,46.808,46.758,46.810,45.738,46.546,48.403,46.480,48.716,46.480,44.964,46.343,45.558,45.750,
56.607,51.986,47.976,47.448,45.296,47.984,50.321,50.724,48.728,45.952,45.058,44.312,46.613,47.950,51.373,51.155,47.696,46.431,47.135,45.631,47.732,48.175,48.810,45.994,45.788,47.873,45.812,46.587,46.010,46.159,48.008,49.194,46.974,45.817,46.228,46.431,47.823,46.857,46.131,46.845,48.976,48.940,49.141,47.954,47.141,46.526,46.117,47.361,46.738,46.244,47.040,47.399,46.357,47.179,47.403,47.425,47.325,48.716,47.002,46.540,47.833,46.083,46.163,45.357,47.109,48.968,48.341,48.105,47.498,46.079,47.274,47.093,45.927,47.226,48.286,46.589,46.161,46.639,46.079,46.998,47.062,47.808,46.488,47.925,46.226,46.399,47.478,48.103,48.458,46.002,46.079,45.488,47.179,45.843,49.518,46.224,45.171,47.056,45.605,46.651,45.812,45.978,44.444,46.821,46.692,46.038,44.667,46.395,46.619,47.012,47.573,46.196,45.798,45.450,46.581,48.917,48.587,48.230,46.641,45.546,45.248,45.482,45.812,46.091,45.462,46.141,45.151,45.899,
46.204,49.554,47.488,46.282,46.190,46.794,45.292,46.562,48.901,47.272,48.700,47.004,46.536,46.651,47.554,49.625,47.968,46.891,47.109,47.560,46.212,45.181,46.893,46.216,47.583,46.442,47.111,45.639,46.272,44.940,47.758,45.643,45.218,47.593,47.833,45.921,47.831,46.044,45.933,45.234,45.304,47.399,48.188,47.077,50.429,48.192,49.242,47.560,47.859,46.579,46.161,44.044,46.292,47.075,48.111,46.696,46.823,46.274,47.171,46.998,47.274,47.397,47.472,46.565,46.369,47.442,47.036,47.577,47.579,47.010,45.718,47.254,46.732,46.014,44.403,45.224,45.698,48.256,46.569,46.958,47.506,47.452,48.081,48.919,45.821,46.411,46.770,46.548,45.794,46.450,47.097,45.109,45.389,46.244,45.532,46.710,47.641,45.228,48.724,48.732,46.758,45.579,45.137,45.677,46.196,45.504,45.988,45.010,47.131,47.683,47.161,45.833,47.746,46.512,46.399,46.532,45.776,47.391,49.278,47.546,45.756,47.075,47.077,47.312,47.343,46.700,46.552,48.425,
44.857,47.050,47.607,49.046,46.280,47.067,47.784,48.839,45.694,49.653,48.413,46.333,46.804,45.276,45.901,46.290,48.381,46.581,47.333,48.119,46.538,46.024,46.956,47.067,47.345,47.407,46.103,47.565,45.661,47.851,46.121,53.375,49.079,46.885,47.071,48.256,46.639,46.159,48.069,47.143,45.911,47.593,48.996,48.123,45.685,47.631,45.542,44.438,44.768,45.323,46.399,44.972,49.355,45.927,46.224,47.788,48.232,47.524,48.165,47.343,45.562,46.200,46.421,46.137,47.685,47.075,47.103,49.014,47.589,48.909,47.224,46.343,47.702,48.165,46.976,47.671,46.119,45.472,45.982,47.183,47.355,45.810,46.940,45.645,46.794,47.369,46.986,46.839,46.290,47.782,46.516,46.069,46.776,46.927,49.438,47.456,46.611,46.560,47.754,49.312,47.417,46.950,45.996,45.704,47.228,48.048,47.127,47.948,46.482,46.875,45.708,45.962,46.762,46.958,45.921,46.091,48.220,46.976,46.645,48.857,45.397,44.883,47.500,47.665,46.589,47.034,49.690,47.153,
46.833,48.829,46.754,47.734,49.738,48.732,47.079,47.012,49.079,48.722,48.250,47.438,47.748,46.762,46.550,46.921,47.135,46.395,45.919,47.423,45.339,48.456,49.109,45.262,47.111,47.988,47.625,47.798,49.597,49.149,50.413,54.196,49.954,46.887,44.754,46.361,48.167,47.750,46.974,47.772,46.290,46.331,45.601,46.220,49.107,47.661,46.786,46.194,47.925,49.196,46.929,47.042,47.569,47.405,46.734,46.819,46.421,44.591,45.556,47.462,48.631,45.974,45.474,46.702,46.762,46.444,46.230,47.887,47.585,47.464,47.319,48.363,47.230,47.647,47.778,46.470,48.058,47.048,46.867,45.069,46.669,47.276,46.917,47.512,48.688,46.238,46.685,47.190,46.163,47.946,48.010,47.925,47.544,45.419,47.095,44.853,46.361,46.294,47.095,46.448,46.970,46.581,46.286,46.310,44.597,46.696,47.726,47.526,47.246,49.052,45.798,47.675,45.875,46.774,46.109,45.558,47.827,46.831,47.145,46.464,46.300,45.579,46.778,45.847,46.111,45.246,47.284,46.268,
48.744,49.786,58.091,50.625,49.510,50.472,47.268,47.839,48.312,47.319,45.058,46.978,47.567,48.571,44.956,47.532,45.407,46.494,45.958,46.615,44.901,45.726,46.565,45.228,47.264,48.512,58.637,53.831,52.135,47.008,47.506,45.677,47.123,45.308,48.010,47.575,46.944,49.815,49.135,46.389,46.403,47.974,46.016,48.240,46.167,46.587,48.698,47.022,47.575,45.300,45.018,45.472,49.726,47.766,47.204,45.603,45.756,47.103,46.065,45.887,47.669,46.913,45.730,46.012,47.377,47.613,46.246,46.470,47.351,47.607,48.337,47.742,45.645,47.454,47.198,46.641,46.046,46.845,46.369,46.560,46.903,49.448,48.734,48.089,45.319,47.718,46.911,47.113,47.087,45.454,46.623,46.631,46.603,46.853,47.413,45.347,46.683,47.915,47.972,45.393,47.486,46.556,45.000,47.097,47.651,45.415,45.877,45.915,47.359,46.800,45.841,45.673,47.052,46.365,49.315,48.282,48.798,47.327,46.359,46.331,45.746,46.427,47.222,46.071,46.387,46.532,44.970,46.603,
46.502,47.722,49.724,48.171,47.907,47.308,47.978,45.609,45.552,47.877,48.710,52.456,49.042,49.464,45.905,47.188,46.480,45.095,46.371,46.950,47.899,46.095,46.738,46.089,48.673,60.871,62.244,56.286,48.405,48.071,46.605,47.062,47.224,45.488,48.635,46.583,48.433,47.589,45.810,44.603,45.198,48.073,45.865,47.117,47.438,47.524,47.038,45.544,46.859,47.611,45.946,45.091,46.375,46.206,46.460,46.403,46.770,46.375,46.714,47.202,46.327,46.230,46.294,47.724,45.343,45.790,46.399,46.871,50.111,46.823,48.357,45.589,47.232,47.575,45.790,46.742,46.200,48.607,47.698,47.619,48.242,46.518,46.280,46.304,47.841,45.780,47.204,46.583,47.454,46.177,45.903,47.115,45.917,46.196,47.331,46.385,47.365,46.633,45.125,47.377,45.337,46.500,47.304,47.018,46.536,46.236,46.698,47.056,47.399,46.389,47.454,45.276,45.452,45.415,46.012,45.776,46.867,46.317,46.056,47.202,48.089,46.254,46.294,45.913,46.361,45.603,47.657,47.806,
46.173,47.732,49.310,47.075,46.565,46.196,46.752,45.988,45.089,45.948,52.504,64.970,54.034,49.889,46.728,49.514,47.298,47.655,45.839,47.226,46.147,45.915,45.966,47.520,47.173,46.302,45.974,45.833,44.817,47.315,45.395,47.097,47.688,46.446,48.903,45.817,46.770,47.639,45.718,46.962,45.683,45.625,46.278,45.524,45.933,46.952,47.415,47.859,47.683,45.774,46.397,48.516,46.655,47.131,48.976,49.371,45.756,46.839,47.310,46.224,46.179,45.885,46.383,46.147,49.565,46.431,46.804,44.796,48.365,47.056,46.310,45.847,48.190,45.579,47.435,46.065,47.103,46.238,46.704,46.865,46.327,45.690,46.438,46.038,46.256,45.700,45.060,46.740,45.768,46.440,44.224,46.748,47.581,47.119,47.869,47.927,47.659,46.790,45.831,46.867,47.034,47.246,46.244,50.976,53.609,48.484,47.530,46.266,46.440,46.651,46.742,46.155,46.968,46.111,46.522,46.806,44.994,45.075,46.925,45.776,45.280,46.183,45.950,45.173,46.925,46.444,44.649,47.131,
46.843,46.556,46.002,46.107,46.347,45.736,45.492,46.758,44.931,44.637,47.113,54.008,64.254,56.895,48.450,50.077,54.181,51.454,47.214,45.863,45.169,44.950,47.365,44.431,47.129,47.077,44.855,48.363,48.871,46.613,45.722,45.528,45.929,45.371,47.127,46.234,47.556,45.649,47.631,45.425,46.736,48.431,48.236,47.710,47.665,46.169,45.440,46.645,46.976,45.929,45.532,46.593,46.317,46.290,48.135,47.835,46.230,47.851,49.492,47.524,47.246,48.379,46.677,48.290,49.944,56.688,50.738,48.403,50.054,47.726,45.302,45.528,46.256,45.970,45.766,46.853,46.891,46.875,45.274,45.329,45.054,46.284,46.296,46.615,47.306,47.143,46.036,46.113,46.871,46.240,46.950,46.498,45.472,46.895,45.667,47.204,49.192,46.232,46.772,47.980,45.478,46.454,46.615,47.681,48.335,46.940,46.431,47.296,47.500,47.500,46.300,48.341,46.433,46.532,47.629,47.413,45.823,47.002,45.625,44.746,47.026,45.486,45.657,46.714,45.948,47.310,46.157,48.407,
46.565,46.095,47.091,47.810,48.718,47.077,45.486,46.256,45.835,46.272,45.474,46.679,49.117,47.988,47.427,46.097,46.702,46.192,45.948,45.466,46.615,48.645,46.855,45.925,45.980,44.673,45.403,46.633,46.575,45.288,45.962,52.242,47.125,48.855,48.302,46.448,45.274,45.929,47.669,47.597,47.962,47.141,48.042,46.145,46.649,47.470,47.738,46.089,46.720,45.889,45.458,47.256,45.454,46.312,46.520,49.343,46.381,46.006,46.542,45.661,45.827,45.974,44.192,46.202,51.387,63.935,53.395,46.335,46.250,47.956,48.857,45.597,46.841,47.325,46.800,45.909,46.472,45.702,45.391,46.692,46.635,44.595,46.968,47.252,45.671,48.927,49.762,48.857,48.399,47.800,46.599,46.423,45.688,47.456,45.030,46.397,46.540,45.462,45.619,46.462,46.661,47.060,47.038,48.038,47.899,47.645,46.623,46.873,46.131,44.994,46.210,46.800,49.137,44.901,45.867,46.744,45.815,48.442,46.151,44.909,45.661,47.288,47.260,46.571,45.183,46.714,45.671,46.885,
47.661,51.379,47.683,47.577,48.008,46.804,46.373,47.139,46.363,45.571,46.091,46.746,49.240,48.508,47.714,47.151,46.806,49.155,48.788,46.944,47.034,45.994,45.901,46.397,47.149,46.831,48.438,47.585,46.381,47.504,45.375,53.383,48.234,47.214,47.423,46.754,46.109,46.208,46.821,45.040,46.175,45.147,45.240,45.944,49.234,48.472,46.567,46.540,46.940,45.964,46.546,46.954,48.369,48.046,45.891,45.254,45.179,45.919,45.988,45.982,46.893,46.373,46.371,47.746,46.363,45.464,46.272,45.185,46.097,47.153,47.601,48.296,47.343,47.091,48.492,45.897,46.325,45.107,45.075,45.938,46.847,48.206,46.002,46.869,48.002,46.240,45.530,45.663,47.988,45.720,45.554,46.631,47.768,46.617,46.567,46.115,50.353,47.179,48.877,48.821,47.679,44.950,46.486,46.768,46.573,47.413,46.629,46.694,47.712,46.331,45.325,45.119,48.091,46.321,45.389,45.573,47.442,48.010,48.073,46.117,44.766,46.917,45.546,46.228,46.329,46.232,47.044,46.077,
46.877,46.048,49.482,50.540,52.427,53.853,47.599,46.329,46.569,45.857,45.877,46.962,45.889,46.343,47.573,46.875,47.431,48.339,46.444,46.401,47.857,45.528,45.105,46.161,46.107,48.129,46.831,46.698,47.972,46.587,45.827,46.867,46.220,47.470,49.127,48.643,46.141,47.476,47.611,46.621,46.256,46.808,45.823,46.034,46.117,45.657,46.734,45.391,46.593,46.942,46.514,46.498,46.091,46.821,46.002,48.099,47.129,46.946,46.512,48.018,47.492,47.032,45.726,45.601,45.694,47.252,46.149,47.903,48.718,46.429,46.079,47.522,47.970,45.893,46.327,46.000,47.347,46.248,45.552,45.984,45.179,45.851,47.024,46.137,45.121,46.734,46.169,45.409,45.248,48.143,45.821,47.048,49.069,47.377,46.462,48.315,46.155,46.617,46.587,47.494,47.131,48.526,45.438,47.988,46.645,46.673,46.798,45.516,45.657,46.393,46.308,48.502,47.968,45.482,45.994,46.577,45.260,47.034,44.974,47.018,47.573,47.468,47.036,50.131,47.863,47.040,47.552,44.950,
47.831,46.986,47.036,47.022,45.605,44.708,46.135,45.984,45.552,47.175,46.901,48.623,48.230,51.331,50.984,47.776,47.188,46.565,49.016,46.821,45.954,46.972,44.879,44.974,47.986,46.962,47.595,45.980,45.494,46.760,45.159,44.917,47.681,46.087,47.486,46.504,46.784,45.147,47.246,45.575,47.462,47.770,47.383,47.058,46.343,46.385,47.016,46.530,46.097,46.286,46.095,49.359,46.526,46.623,46.532,45.532,48.018,46.881,47.425,46.194,46.099,47.909,47.333,47.282,45.704,48.796,48.069,47.544,48.069,49.214,46.798,45.353,45.940,47.024,46.077,46.562,46.524,45.397,45.929,47.756,46.496,45.992,46.861,46.815,45.389,46.000,46.800,45.722,45.704,46.373,47.256,46.395,45.647,45.129,44.903,45.839,46.319,46.149,47.837,46.139,45.885,46.732,46.621,45.966,46.845,46.516,45.331,45.198,47.710,45.542,47.306,46.121,46.234,47.204,47.627,46.210,47.131,46.851,46.895,46.085,46.220,46.355,49.000,48.246,46.927,46.546,46.986,45.776,
47.448,48.875,47.915,47.161,47.260,48.304,46.639,47.802,46.470,47.294,46.974,48.343,46.889,47.022,47.542,47.163,46.452,46.698,47.319,46.671,45.514,48.903,46.653,47.133,45.998,47.962,45.798,45.698,46.929,47.393,46.647,47.391,46.236,47.196,45.310,47.825,46.383,45.962,45.681,50.635,47.677,47.530,45.996,46.252,45.946,46.365,45.107,45.839,46.621,47.901,47.317,48.159,46.183,46.587,46.135,49.238,48.109,46.379,49.516,47.337,47.062,46.970,46.556,46.567,46.169,47.762,47.766,46.435,46.411,48.730,45.835,46.585,48.407,47.002,47.889,45.153,45.395,46.067,46.062,47.472,46.153,46.157,46.444,48.065,48.550,47.002,46.863,48.107,47.087,47.536,45.935,47.508,48.032,46.248,47.419,45.637,46.746,46.020,46.510,47.456,48.480,45.690,46.194,44.111,46.238,45.929,46.819,45.532,47.306,46.042,45.925,46.887,47.369,45.871,47.020,45.839,45.036,44.853,46.520,47.300,46.607,46.260,47.403,47.095,47.454,45.726,45.623,46.823,
46.720,49.861,48.694,47.397,45.847,47.190,45.520,47.861,47.536,45.613,47.359,50.609,47.514,47.923,48.567,46.780,47.629,44.839,47.865,49.145,70.659,63.294,49.657,48.032,45.895,49.877,48.018,47.700,48.151,46.802,47.042,46.494,48.139,48.153,46.524,46.905,46.363,46.903,48.139,47.645,48.617,47.847,46.635,46.863,46.694,47.204,47.839,47.875,48.196,46.034,44.754,46.038,46.867,48.466,47.464,47.085,46.994,47.913,46.637,47.268,47.425,49.494,45.577,59.103,64.351,54.637,49.889,48.659,47.452,47.657,47.105,45.673,47.986,48.123,46.558,48.873,47.385,49.905,46.300,46.034,45.397,46.508,48.081,46.724,46.560,47.536,46.272,45.893,45.262,46.641,46.272,46.500,45.145,48.484,46.855,48.274,47.567,46.490,46.254,46.452,46.115,46.113,46.873,46.982,45.528,49.764,46.974,46.476,46.988,46.804,45.325,46.881,47.944,49.530,47.488,46.343,46.641,47.056,47.532,48.804,47.623,46.764,47.339,46.923,47.204,46.282,47.298,47.012,
45.552,46.365,45.575,46.510,45.091,47.663,46.317,45.627,44.677,46.401,47.911,49.415,46.861,46.397,47.020,46.304,47.216,47.746,48.345,48.847,61.040,59.317,49.901,48.873,47.784,45.883,46.048,47.421,49.679,48.238,48.540,47.629,47.500,45.762,47.861,46.802,46.234,45.577,47.474,47.260,47.423,48.970,46.077,47.655,46.714,46.931,46.321,46.022,47.702,45.530,47.373,45.534,47.411,45.317,46.062,45.752,46.258,48.552,47.631,45.873,47.831,47.913,49.258,53.204,59.970,49.224,46.839,46.849,47.188,45.996,46.472,45.917,45.044,47.552,47.427,46.117,48.254,46.494,45.589,45.804,46.030,45.401,47.109,46.712,46.929,47.500,46.810,46.006,46.337,48.345,47.304,46.978,47.877,46.554,47.004,48.058,46.065,47.210,46.742,45.655,45.899,46.093,46.506,47.532,48.109,46.266,47.679,45.488,47.845,48.008,46.901,47.310,46.536,45.327,47.730,47.369,46.153,46.196,46.331,46.365,48.087,48.062,46.845,45.675,45.800,46.702,46.181,47.480,
47.498,46.839,47.458,45.530,46.226,45.175,47.327,45.925,47.998,47.573,46.226,46.296,46.938,45.720,50.006,49.964,48.286,47.617,47.720,45.927,45.407,46.899,46.720,46.319,44.812,46.966,48.897,46.579,46.504,47.052,46.254,45.738,46.266,47.847,49.141,47.317,46.060,46.538,47.546,46.409,47.204,46.442,47.649,46.645,47.306,46.597,46.417,47.815,47.141,47.530,48.597,45.853,45.518,46.510,45.724,47.401,49.151,46.006,47.282,46.276,47.794,47.935,47.558,49.230,47.496,47.321,45.659,45.931,47.446,47.431,45.633,46.413,46.486,46.732,47.216,45.450,47.232,46.905,47.629,44.752,50.331,46.353,47.567,46.804,46.528,45.244,46.565,46.266,45.917,45.911,45.494,48.228,48.153,46.062,44.236,45.956,47.339,47.333,47.597,47.641,45.169,46.288,46.919,46.105,46.470,46.548,47.272,46.782,47.244,47.058,48.282,47.103,48.843,46.192,48.875,47.185,46.990,46.252,47.272,46.220,48.236,47.671,46.345,46.690,46.327,46.087,47.016,46.748,
